Exposure,Power,CarAge,DriverAge,Brand,Gas,Region,Density
0.92,e,10.0,37.0,"Renault, Nissan or Citroen",Diesel,Centre,67.0
0.07,e,10.0,37.0,"Renault, Nissan or Citroen",Diesel,Centre,67.0
1.0,e,13.0,50.0,"Renault, Nissan or Citroen",Diesel,Centre,13.0
1.0,f,3.0,72.0,"Renault, Nissan or Citroen",Diesel,Centre,11.0
1.0,e,6.0,80.0,"Renault, Nissan or Citroen",Diesel,Centre,51.0
1.0,i,10.0,47.0,"Renault, Nissan or Citroen",Regular,Centre,91.0
1.0,f,6.0,52.0,"Opel, General Motors or Ford",Regular,Centre,1943.0
1.0,g,8.0,73.0,"Renault, Nissan or Citroen",Regular,Centre,105.0
0.24,i,3.0,71.0,"Renault, Nissan or Citroen",Regular,Centre,182.0
0.75,i,3.0,71.0,"Renault, Nissan or Citroen",Regular,Centre,182.0
1.0,g,8.0,50.0,"Renault, Nissan or Citroen",Diesel,Centre,31.0
1.0,d,7.0,66.0,"Renault, Nissan or Citroen",Regular,Centre,511.0
1.0,f,6.0,65.0,"Renault, Nissan or Citroen",Diesel,Centre,41.0
1.0,g,4.0,70.0,"Volkswagen, Audi, Skoda or Seat",Regular,Bretagne,146.0
1.0,e,2.0,57.0,"Renault, Nissan or Citroen",Regular,Bretagne,94.0
1.0,f,5.0,40.0,"Renault, Nissan or Citroen",Diesel,Centre,39.0
0.5,e,4.0,42.0,"Renault, Nissan or Citroen",Regular,Haute-Normandie,361.0
0.04,e,4.0,42.0,"Renault, Nissan or Citroen",Regular,Haute-Normandie,361.0
0.03,e,4.0,42.0,"Renault, Nissan or Citroen",Regular,Haute-Normandie,361.0
0.4,e,4.0,42.0,"Renault, Nissan or Citroen",Regular,Haute-Normandie,361.0
1.0,f,6.0,72.0,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,56.0
1.0,e,14.0,74.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,163.0
0.78,f,5.0,49.0,"Renault, Nissan or Citroen",Diesel,Centre,112.0
0.21,h,0.0,49.0,"Renault, Nissan or Citroen",Diesel,Centre,112.0
1.0,f,1.0,65.0,"Renault, Nissan or Citroen",Regular,Centre,30.0
1.0,g,10.0,66.0,"Renault, Nissan or Citroen",Regular,Centre,741.0
0.74,e,6.0,40.0,Fiat,Regular,Ile-de-France,3424.5
0.25,e,6.0,40.0,Fiat,Regular,Ile-de-France,3424.5
1.0,f,4.0,80.0,"Renault, Nissan or Citroen",Diesel,Bretagne,229.0
1.0,d,11.0,74.0,"Renault, Nissan or Citroen",Diesel,Bretagne,229.0
1.0,d,8.0,69.0,"Renault, Nissan or Citroen",Diesel,Bretagne,229.0
0.24,g,3.0,47.0,"Renault, Nissan or Citroen",Regular,Poitou-Charentes,79.0
1.0,f,6.0,54.0,"Opel, General Motors or Ford",Regular,Bretagne,125.0
0.58,j,1.0,45.0,"Mercedes, Chrysler or BMW",Regular,Pays-de-la-Loire,380.0
0.12,f,4.0,44.0,"Opel, General Motors or Ford",Regular,Centre,182.0
0.87,e,1.0,44.0,"Opel, General Motors or Ford",Diesel,Centre,182.0
1.0,e,8.0,50.0,"Opel, General Motors or Ford",Diesel,Centre,58.0
1.0,f,4.0,72.0,"Renault, Nissan or Citroen",Diesel,Centre,163.0
1.0,g,4.0,44.0,"Renault, Nissan or Citroen",Regular,Centre,92.0
1.0,d,10.0,81.0,"Renault, Nissan or Citroen",Regular,Centre,60.0
1.0,f,12.0,55.0,"Renault, Nissan or Citroen",Diesel,Centre,170.0
1.0,g,14.0,55.0,"Renault, Nissan or Citroen",Diesel,Centre,170.0
1.0,d,19.0,67.0,"Renault, Nissan or Citroen",Regular,Centre,9.0
1.0,f,7.0,58.0,"Renault, Nissan or Citroen",Diesel,Centre,136.0
1.0,g,11.0,52.0,"Renault, Nissan or Citroen",Diesel,Centre,26.0
1.0,g,4.0,81.0,"Renault, Nissan or Citroen",Regular,Centre,252.0
1.0,g,7.0,54.0,"Opel, General Motors or Ford",Regular,Centre,163.0
0.66,g,5.0,54.0,"Renault, Nissan or Citroen",Diesel,Centre,19.0
0.09,g,5.0,54.0,"Renault, Nissan or Citroen",Diesel,Centre,19.0
1.0,d,13.0,72.0,"Renault, Nissan or Citroen",Regular,Bretagne,133.0
1.0,g,2.0,74.0,"Opel, General Motors or Ford",Regular,Centre,405.0
1.0,g,7.0,52.0,"Renault, Nissan or Citroen",Diesel,Centre,13.0
1.0,d,14.0,84.4,"Renault, Nissan or Citroen",Regular,Centre,298.0
1.0,f,10.0,80.0,"Renault, Nissan or Citroen",Regular,Centre,188.0
1.0,e,18.0,50.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,35.0
0.09,d,7.0,79.0,"Opel, General Motors or Ford",Regular,Centre,163.0
0.9,d,0.0,79.0,"Opel, General Motors or Ford",Regular,Centre,163.0
1.0,f,15.0,60.0,"Renault, Nissan or Citroen",Regular,Bretagne,634.0
0.26,f,5.0,54.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,28.0
0.03,e,0.0,54.0,"Renault, Nissan or Citroen",Diesel,Centre,28.0
0.7,e,0.0,54.0,"Renault, Nissan or Citroen",Diesel,Centre,28.0
1.0,g,1.0,48.0,"Opel, General Motors or Ford",Regular,Centre,1313.0
1.0,i,11.0,64.0,Japanese (except Nissan) or Korean,Regular,Centre,252.0
0.74,f,9.0,48.0,other,Regular,Basse-Normandie,37.0
0.25,f,9.0,48.0,other,Regular,Basse-Normandie,37.0
1.0,g,5.0,77.0,"Renault, Nissan or Citroen",Regular,Centre,282.0
1.0,e,6.0,44.0,"Renault, Nissan or Citroen",Regular,Centre,37.0
1.0,g,10.0,64.0,Fiat,Regular,Centre,295.0
1.0,e,7.0,75.0,"Renault, Nissan or Citroen",Regular,Centre,91.0
0.24,g,5.0,72.0,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,983.0
0.75,g,5.0,72.0,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,983.0
1.0,d,11.0,72.0,"Renault, Nissan or Citroen",Regular,Centre,11.0
1.0,d,8.0,69.0,"Renault, Nissan or Citroen",Regular,Centre,18.0
1.0,g,2.0,60.0,"Renault, Nissan or Citroen",Diesel,Centre,214.0
1.0,f,7.0,76.0,"Renault, Nissan or Citroen",Diesel,Centre,741.0
1.0,d,17.0,75.0,"Renault, Nissan or Citroen",Regular,Centre,112.0
1.0,g,1.0,65.0,"Renault, Nissan or Citroen",Regular,Centre,270.0
1.0,g,5.0,62.0,"Renault, Nissan or Citroen",Diesel,Centre,14.0
1.0,g,10.0,57.0,"Renault, Nissan or Citroen",Regular,Centre,251.0
1.0,g,6.0,44.0,"Renault, Nissan or Citroen",Regular,Centre,186.0
0.25,g,12.0,54.0,"Opel, General Motors or Ford",Regular,Centre,43.0
0.97,i,13.0,63.0,"Renault, Nissan or Citroen",Regular,Centre,14.0
0.02,g,5.0,63.0,"Renault, Nissan or Citroen",Diesel,Centre,14.0
1.0,d,13.0,36.0,"Renault, Nissan or Citroen",Regular,Bretagne,229.0
1.0,f,6.0,63.0,"Renault, Nissan or Citroen",Diesel,Centre,393.0
0.74,f,8.0,50.0,"Renault, Nissan or Citroen",Diesel,Centre,20.0
0.25,f,8.0,50.0,"Renault, Nissan or Citroen",Diesel,Centre,20.0
1.0,e,25.0,50.0,"Renault, Nissan or Citroen",Regular,Centre,182.0
1.0,f,7.0,48.0,"Renault, Nissan or Citroen",Regular,Centre,18.0
1.0,g,5.0,45.0,"Renault, Nissan or Citroen",Diesel,Centre,18.0
1.0,g,16.0,44.0,"Renault, Nissan or Citroen",Regular,Centre,432.0
1.0,f,3.0,68.0,"Renault, Nissan or Citroen",Diesel,Centre,21.0
1.0,f,6.0,50.0,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,3424.5
1.0,f,1.0,44.0,"Renault, Nissan or Citroen",Diesel,Centre,133.0
0.74,h,2.0,51.0,"Renault, Nissan or Citroen",Diesel,Centre,73.0
0.25,h,2.0,51.0,"Renault, Nissan or Citroen",Diesel,Centre,73.0
1.0,d,23.0,54.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
1.0,h,7.0,49.0,"Renault, Nissan or Citroen",Diesel,Centre,399.0
1.0,g,3.0,47.0,"Renault, Nissan or Citroen",Regular,Bretagne,473.0
1.0,f,5.0,67.0,"Renault, Nissan or Citroen",Diesel,Centre,51.0
1.0,e,13.0,64.0,Fiat,Regular,Centre,282.0
1.0,d,8.0,54.0,"Opel, General Motors or Ford",Regular,Bretagne,25.0
0.51,d,2.0,76.0,"Renault, Nissan or Citroen",Diesel,Centre,3424.5
1.0,g,6.0,57.0,"Renault, Nissan or Citroen",Regular,Centre,282.0
0.81,g,2.0,70.0,"Renault, Nissan or Citroen",Regular,Centre,282.0
0.18,g,0.0,70.0,"Renault, Nissan or Citroen",Regular,Centre,282.0
1.0,g,1.0,56.0,"Mercedes, Chrysler or BMW",Regular,Bretagne,229.0
0.24,g,5.0,50.0,"Renault, Nissan or Citroen",Diesel,Centre,182.0
0.75,g,5.0,50.0,"Renault, Nissan or Citroen",Diesel,Centre,182.0
1.0,e,2.0,81.0,"Renault, Nissan or Citroen",Regular,Centre,405.0
1.0,f,9.0,60.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,88.0
1.0,f,4.0,71.0,"Renault, Nissan or Citroen",Diesel,Centre,95.0
1.0,d,5.0,72.0,"Renault, Nissan or Citroen",Regular,Bretagne,52.0
1.0,f,6.0,54.0,"Renault, Nissan or Citroen",Regular,Bretagne,94.0
0.42,f,11.0,62.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,27.0
0.57,f,11.0,62.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,27.0
1.0,g,4.0,53.0,"Renault, Nissan or Citroen",Diesel,Centre,155.0
0.51,d,3.0,84.4,"Renault, Nissan or Citroen",Regular,Centre,66.0
0.48,d,0.0,84.4,"Renault, Nissan or Citroen",Regular,Centre,66.0
1.0,g,14.0,43.0,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,193.0
1.0,g,1.0,43.0,"Renault, Nissan or Citroen",Regular,Centre,59.0
0.88,d,10.0,84.0,"Opel, General Motors or Ford",Diesel,Centre,741.0
1.0,f,15.0,75.0,Japanese (except Nissan) or Korean,Regular,Centre,44.0
1.0,g,5.0,46.0,"Renault, Nissan or Citroen",Regular,Ile-de-France,3424.5
0.03,e,0.0,62.0,"Renault, Nissan or Citroen",Regular,Centre,295.0
0.41,e,0.0,62.0,"Renault, Nissan or Citroen",Regular,Centre,295.0
1.0,f,6.0,55.0,Japanese (except Nissan) or Korean,Regular,Centre,11.0
0.74,f,23.0,74.0,"Renault, Nissan or Citroen",Regular,Centre,91.0
1.0,f,2.0,47.0,"Renault, Nissan or Citroen",Diesel,Centre,222.0
1.0,d,9.0,84.4,"Renault, Nissan or Citroen",Regular,Centre,50.0
1.0,d,8.0,83.0,"Renault, Nissan or Citroen",Regular,Centre,335.0
0.68,e,4.0,46.0,Fiat,Regular,Centre,3424.5
0.05,d,0.0,46.0,Fiat,Diesel,Centre,3424.5
0.26,d,0.0,46.0,Fiat,Diesel,Centre,3424.5
1.0,f,4.0,76.0,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,182.0
1.0,f,1.0,37.0,"Renault, Nissan or Citroen",Regular,Bretagne,461.0
0.24,d,8.0,56.0,"Opel, General Motors or Ford",Regular,Basse-Normandie,1284.0
0.75,d,8.0,56.0,"Opel, General Motors or Ford",Regular,Basse-Normandie,1284.0
0.16,g,12.0,70.0,"Renault, Nissan or Citroen",Diesel,Centre,13.0
0.83,g,12.0,70.0,"Renault, Nissan or Citroen",Diesel,Centre,13.0
1.0,e,1.0,50.0,"Renault, Nissan or Citroen",Diesel,Centre,182.0
1.0,e,4.0,84.4,"Renault, Nissan or Citroen",Regular,Centre,182.0
0.13,f,1.0,48.0,"Renault, Nissan or Citroen",Regular,Centre,182.0
0.66,f,1.0,48.0,"Renault, Nissan or Citroen",Regular,Centre,182.0
0.09,e,0.0,48.0,"Renault, Nissan or Citroen",Regular,Centre,182.0
0.54,g,12.0,44.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
0.19,g,13.0,44.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
0.25,g,13.0,44.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
1.0,e,16.0,57.0,"Renault, Nissan or Citroen",Regular,Centre,20.0
1.0,e,1.0,63.0,"Renault, Nissan or Citroen",Regular,Centre,214.0
1.0,d,10.0,74.0,"Opel, General Motors or Ford",Regular,Bretagne,125.0
0.64,f,1.0,51.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Pays-de-la-Loire,3424.5
0.35,g,0.0,51.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Pays-de-la-Loire,3424.5
1.0,g,3.0,56.0,"Volkswagen, Audi, Skoda or Seat",Regular,Bretagne,97.0
1.0,f,1.0,66.0,"Renault, Nissan or Citroen",Regular,Bretagne,261.0
1.0,d,6.0,64.0,other,Regular,Bretagne,473.0
0.5,f,15.0,73.0,"Renault, Nissan or Citroen",Regular,Centre,78.0
1.0,g,3.0,51.0,Fiat,Regular,Centre,1193.0
1.0,e,8.0,48.0,"Opel, General Motors or Ford",Diesel,Centre,24.0
0.56,g,1.0,54.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
0.43,g,1.0,54.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
1.0,d,11.0,69.0,"Renault, Nissan or Citroen",Diesel,Centre,44.0
1.0,j,5.0,72.0,"Renault, Nissan or Citroen",Regular,Centre,91.0
1.0,d,6.0,84.4,"Renault, Nissan or Citroen",Regular,Ile-de-France,3424.5
1.0,f,2.0,73.0,"Renault, Nissan or Citroen",Diesel,Centre,105.0
1.0,f,7.0,73.0,"Renault, Nissan or Citroen",Diesel,Centre,405.0
1.0,f,8.0,55.0,"Renault, Nissan or Citroen",Diesel,Bretagne,229.0
1.0,e,7.0,61.0,"Renault, Nissan or Citroen",Regular,Bretagne,461.0
1.0,h,2.0,58.0,"Renault, Nissan or Citroen",Diesel,Bretagne,431.0
1.0,i,12.0,51.0,Japanese (except Nissan) or Korean,Regular,Centre,109.0
1.0,g,10.0,66.0,"Renault, Nissan or Citroen",Regular,Centre,50.0
1.0,g,5.0,61.0,"Renault, Nissan or Citroen",Diesel,Centre,51.0
1.0,f,12.0,52.0,"Renault, Nissan or Citroen",Diesel,Centre,91.0
1.0,g,8.0,53.0,"Renault, Nissan or Citroen",Regular,Centre,121.0
1.0,d,6.0,37.0,"Opel, General Motors or Ford",Regular,Centre,3424.5
1.0,g,12.0,44.0,"Opel, General Motors or Ford",Diesel,Centre,10.0
0.12,g,7.0,50.0,"Opel, General Motors or Ford",Diesel,Centre,30.0
0.87,j,10.0,50.0,other,Diesel,Centre,30.0
0.54,g,7.0,54.0,"Renault, Nissan or Citroen",Diesel,Centre,11.0
0.45,g,7.0,54.0,"Renault, Nissan or Citroen",Diesel,Centre,11.0
1.0,e,10.0,51.0,"Renault, Nissan or Citroen",Regular,Centre,41.0
1.0,g,7.0,63.0,"Renault, Nissan or Citroen",Diesel,Basse-Normandie,122.0
1.0,d,10.0,79.0,"Renault, Nissan or Citroen",Regular,Centre,282.0
1.0,d,6.0,73.0,"Renault, Nissan or Citroen",Regular,Centre,41.0
1.0,e,12.0,78.0,"Renault, Nissan or Citroen",Regular,Centre,3424.5
1.0,f,10.0,48.0,"Renault, Nissan or Citroen",Diesel,Centre,2.0
1.0,d,7.0,72.0,"Renault, Nissan or Citroen",Regular,Centre,10.0
1.0,f,11.0,46.0,"Renault, Nissan or Citroen",Diesel,Bretagne,48.0
1.0,j,9.0,53.0,"Mercedes, Chrysler or BMW",Regular,Bretagne,125.0
0.75,d,16.0,84.0,"Renault, Nissan or Citroen",Regular,Bretagne,165.0
1.0,f,6.0,37.0,"Renault, Nissan or Citroen",Diesel,Bretagne,287.0
1.0,h,9.0,44.0,"Renault, Nissan or Citroen",Diesel,Basse-Normandie,58.0
1.0,g,12.0,54.0,"Renault, Nissan or Citroen",Regular,Basse-Normandie,67.0
1.0,f,7.0,41.0,"Renault, Nissan or Citroen",Diesel,Centre,40.0
1.0,e,1.0,49.0,"Renault, Nissan or Citroen",Regular,Centre,1054.0
1.0,e,2.0,79.0,"Renault, Nissan or Citroen",Regular,Centre,405.0
1.0,e,25.5,73.0,"Renault, Nissan or Citroen",Regular,Centre,22.0
1.0,d,7.0,42.0,"Renault, Nissan or Citroen",Diesel,Centre,27.0
0.1,e,1.0,52.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,71.0
0.39,e,1.0,52.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,71.0
0.5,f,0.0,52.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,71.0
1.0,g,2.0,48.0,"Volkswagen, Audi, Skoda or Seat",Regular,Ile-de-France,550.0
0.6,e,6.0,47.0,"Opel, General Motors or Ford",Diesel,Centre,26.0
0.39,g,5.0,47.0,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,26.0
1.0,e,21.0,84.4,"Renault, Nissan or Citroen",Regular,Centre,11.0
1.0,d,6.0,69.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
0.8,f,2.0,44.0,"Renault, Nissan or Citroen",Diesel,Basse-Normandie,56.0
0.19,g,0.0,44.0,"Renault, Nissan or Citroen",Diesel,Basse-Normandie,56.0
1.0,f,16.0,48.0,"Renault, Nissan or Citroen",Diesel,Centre,44.0
0.7,d,1.0,72.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
0.29,d,0.0,72.0,"Renault, Nissan or Citroen",Regular,Centre,399.0
0.34,g,10.0,57.0,"Renault, Nissan or Citroen",Regular,Centre,252.0
0.65,g,10.0,57.0,"Renault, Nissan or Citroen",Regular,Centre,252.0
1.0,g,4.0,73.0,"Renault, Nissan or Citroen",Diesel,Centre,138.0
1.0,d,7.0,73.0,"Renault, Nissan or Citroen",Regular,Centre,20.0
1.0,e,11.0,72.0,"Renault, Nissan or Citroen",Regular,Centre,27.0
1.0,f,10.0,64.0,"Renault, Nissan or Citroen",Diesel,Centre,10.0
1.0,f,1.0,64.0,"Renault, Nissan or Citroen",Regular,Centre,405.0
1.0,f,7.0,64.0,"Renault, Nissan or Citroen",Diesel,Centre,30.0
1.0,g,17.0,43.0,"Renault, Nissan or Citroen",Regular,Centre,14.0
1.0,f,7.0,62.0,"Renault, Nissan or Citroen",Diesel,Centre,44.0
1.0,e,5.0,72.0,"Renault, Nissan or Citroen",Regular,Bretagne,634.0
1.0,e,5.0,50.0,"Renault, Nissan or Citroen",Regular,Bretagne,461.0
1.0,e,3.0,55.0,"Opel, General Motors or Ford",Diesel,Bretagne,747.0
1.0,e,3.0,54.0,"Renault, Nissan or Citroen",Diesel,Centre,155.0
1.0,h,7.0,65.0,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,44.0
1.0,e,3.0,61.0,"Renault, Nissan or Citroen",Diesel,Centre,282.0
1.0,f,9.0,79.0,"Renault, Nissan or Citroen",Diesel,Centre,9.0
1.0,g,13.0,66.0,"Renault, Nissan or Citroen",Diesel,Centre,97.0
1.0,e,6.0,74.0,"Renault, Nissan or Citroen",Regular,Centre,12.0
1.0,d,4.0,74.0,Fiat,Regular,Bretagne,94.0
1.0,d,6.0,81.0,"Renault, Nissan or Citroen",Diesel,Centre,19.0
1.0,f,5.0,55.0,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,64.0
1.0,d,10.0,74.0,"Renault, Nissan or Citroen",Regular,Centre,17.0
1.0,g,7.0,46.0,"Opel, General Motors or Ford",Diesel,Centre,105.0
1.0,e,8.0,68.0,"Renault, Nissan or Citroen",Regular,Centre,405.0
1.0,g,12.0,73.0,"Renault, Nissan or Citroen",Regular,Centre,3424.5
1.0,d,5.0,76.0,"Renault, Nissan or Citroen",Diesel,Centre,56.0
1.0,f,6.0,74.0,"Renault, Nissan or Citroen",Regular,Centre,23.0
1.0,h,9.0,59.0,"Renault, Nissan or Citroen",Diesel,Centre,67.0
0.83,d,9.0,80.0,"Renault, Nissan or Citroen",Regular,Centre,24.0
0.25,g,15.0,42.0,"Renault, Nissan or Citroen",Regular,Centre,43.0
0.74,g,15.0,42.0,"Renault, Nissan or Citroen",Regular,Centre,43.0
1.0,f,9.0,54.0,"Renault, Nissan or Citroen",Diesel,Centre,1943.0
1.0,g,8.0,78.0,"Renault, Nissan or Citroen",Regular,Centre,282.0
1.0,e,9.0,74.0,"Renault, Nissan or Citroen",Regular,Bretagne,473.0
1.0,d,9.0,64.0,"Renault, Nissan or Citroen",Regular,Bretagne,837.0
1.0,d,13.0,63.0,Fiat,Regular,Centre,10.0
0.72,g,5.0,84.4,"Renault, Nissan or Citroen",Regular,Centre,10.0
1.0,f,11.0,67.0,"Renault, Nissan or Citroen",Regular,Centre,393.0
0.8,f,2.0,47.0,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,3424.5
0.19,f,2.0,47.0,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,3424.5
1.0,d,5.0,62.0,"Renault, Nissan or Citroen",Regular,Bretagne,473.0
1.0,g,4.0,54.0,"Renault, Nissan or Citroen",Regular,Bretagne,473.0
1.0,f,6.0,50.0,"Renault, Nissan or Citroen",Diesel,Bretagne,473.0
0.55,g,14.0,42.0,"Renault, Nissan or Citroen",Regular,Centre,26.0
0.44,i,8.0,42.0,other,Regular,Centre,26.0
1.0,e,6.0,47.0,"Renault, Nissan or Citroen",Regular,Centre,27.0
1.0,g,9.0,51.0,"Renault, Nissan or Citroen",Regular,Centre,112.0
0.54,g,5.0,44.0,Japanese (except Nissan) or Korean,Regular,Centre,23.0
0.45,e,3.0,44.0,"Opel, General Motors or Ford",Regular,Centre,23.0
1.0,d,6.0,73.0,"Renault, Nissan or Citroen",Regular,Centre,43.0
1.0,f,1.0,74.0,"Renault, Nissan or Citroen",Diesel,Centre,741.0
1.0,f,2.0,51.0,"Renault, Nissan or Citroen",Diesel,Centre,614.0
1.0,g,16.0,45.0,"Opel, General Motors or Ford",Regular,Centre,405.0
1.0,g,5.0,64.0,"Renault, Nissan or Citroen",Regular,Centre,405.0
1.0,e,18.0,64.0,"Renault, Nissan or Citroen",Regular,Centre,40.0
1.0,i,15.0,54.0,"Renault, Nissan or Citroen",Regular,Centre,111.0
1.0,d,6.0,57.0,"Renault, Nissan or Citroen",Diesel,Centre,137.0
1.0,g,8.0,77.0,"Renault, Nissan or Citroen",Regular,Centre,15.0
1.0,e,9.0,47.0,"Opel, General Motors or Ford",Diesel,Pays-de-la-Loire,13.0
1.0,g,13.0,54.0,"Renault, Nissan or Citroen",Regular,Centre,11.0
1.0,e,4.0,50.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,15.0
1.0,f,12.0,53.0,"Renault, Nissan or Citroen",Diesel,Bretagne,461.0
1.0,g,13.0,72.0,"Renault, Nissan or Citroen",Diesel,Centre,66.0
0.67,e,11.0,49.0,"Renault, Nissan or Citroen",Diesel,Centre,15.0
0.32,e,11.0,49.0,"Renault, Nissan or Citroen",Diesel,Centre,15.0
1.0,g,8.0,48.0,"Renault, Nissan or Citroen",Diesel,Centre,106.0
1.0,d,14.0,68.0,"Renault, Nissan or Citroen",Regular,Centre,741.0
0.59,i,16.0,52.0,other,Regular,Pays-de-la-Loire,142.0
0.4,f,12.0,52.0,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,142.0
1.0,g,10.0,77.0,"Opel, General Motors or Ford",Regular,Pays-de-la-Loire,3424.5
1.0,e,2.0,59.0,"Renault, Nissan or Citroen",Regular,Bretagne,473.0
1.0,g,15.0,70.0,"Renault, Nissan or Citroen",Regular,Centre,19.0
1.0,g,7.0,41.0,"Renault, Nissan or Citroen",Regular,Centre,19.0
1.0,f,6.0,50.0,"Renault, Nissan or Citroen",Diesel,Bretagne,146.0
0.24,f,4.0,57.0,"Renault, Nissan or Citroen",Diesel,Centre,48.0
1.0,d,6.0,51.0,"Renault, Nissan or Citroen",Regular,Centre,40.0
0.84,g,13.0,57.0,"Renault, Nissan or Citroen",Diesel,Poitou-Charentes,657.0
0.15,d,3.0,57.0,"Renault, Nissan or Citroen",Regular,Poitou-Charentes,657.0
1.0,o,7.0,48.0,"Renault, Nissan or Citroen",Regular,Centre,369.0
1.0,i,6.0,73.0,"Renault, Nissan or Citroen",Regular,Centre,3424.5
1.0,e,2.0,62.0,"Renault, Nissan or Citroen",Regular,Centre,614.0
1.0,d,8.0,76.0,Fiat,Regular,Centre,405.0
1.0,l,3.0,67.0,"Mercedes, Chrysler or BMW",Diesel,Centre,91.0
1.0,g,18.0,43.0,"Renault, Nissan or Citroen",Regular,Centre,43.0
1.0,g,14.0,68.0,"Renault, Nissan or Citroen",Diesel,Centre,335.0
0.59,f,1.0,69.0,"Renault, Nissan or Citroen",Regular,Centre,741.0
0.4,e,5.0,69.0,"Renault, Nissan or Citroen",Regular,Centre,741.0
1.0,f,2.0,63.0,"Renault, Nissan or Citroen",Regular,Centre,13.0
1.0,f,7.0,46.0,"Renault, Nissan or Citroen",Diesel,Centre,56.0
1.0,d,17.0,52.0,"Renault, Nissan or Citroen",Regular,Bretagne,747.0
1.0,h,14.0,46.0,"Renault, Nissan or Citroen",Regular,Centre,111.0
0.46,e,6.0,52.0,"Renault, Nissan or Citroen",Diesel,Centre,1313.0
0.53,e,1.0,52.0,"Opel, General Motors or Ford",Diesel,Centre,1313.0
0.31,g,7.0,60.0,"Renault, Nissan or Citroen",Regular,Centre,45.0
0.68,g,0.0,60.0,"Renault, Nissan or Citroen",Regular,Centre,45.0
0.42,f,14.0,47.0,"Renault, Nissan or Citroen",Diesel,Centre,26.0
0.57,h,4.0,47.0,"Renault, Nissan or Citroen",Diesel,Centre,26.0
1.0,d,4.0,50.0,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,983.0
1.0,e,13.0,66.0,"Renault, Nissan or Citroen",Diesel,Centre,163.0
1.0,g,5.0,58.0,"Opel, General Motors or Ford",Diesel,Centre,50.0
0.37,g,5.0,60.0,"Renault, Nissan or Citroen",Diesel,Centre,295.0
0.62,g,5.0,60.0,"Renault, Nissan or Citroen",Diesel,Centre,295.0
1.0,k,6.0,51.0,other,Regular,Ile-de-France,3424.5
1.0,g,7.0,80.0,"Renault, Nissan or Citroen",Regular,Centre,26.0
1.0,f,10.0,49.0,"Renault, Nissan or Citroen",Diesel,Centre,295.0
1.0,e,16.0,76.0,"Renault, Nissan or Citroen",Regular,Centre,10.0
0.22,f,7.0,48.0,"Renault, Nissan or Citroen",Diesel,Centre,40.0
0.01,d,1.0,48.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,40.0
0.75,d,1.0,48.0,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,40.0
1.0,f,11.0,52.0,"Renault, Nissan or Citroen",Diesel,Bretagne,359.0
1.0,e,4.0,58.0,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,1064.0
1.0,d,17.0,68.0,"Renault, Nissan or Citroen",Regular,Bretagne,747.0
1.0,d,7.0,80.0,"Renault, Nissan or Citroen",Regular,Centre,95.0
1.0,f,7.0,50.0,"Renault, Nissan or Citroen",Diesel,Centre,163.0
0.07,e,5.0,73.0,"Renault, Nissan or Citroen",Regular,Bretagne,473.0
0.92,e,0.0,73.0,"Renault, Nissan or Citroen",Regular,Bretagne,473.0
1.0,d,9.0,71.0,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,91.0
1.0,f,7.0,50.0,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,690.0
